Country,Job_Title,Max_Salary
"United States","Homelessness Prevention Case Manager",50920
"United States","Client Support Specialist",50900
"United States","Quality Technician 2",50835
"United States","Lead Advocate",50830
"United States","librarian / senior library specialist",50800
"United States","Officer, Analyst II- System/Data Security",50752
"United States","DC Admin",50668
"United States","Call Center Supervisor",50614
"United States","Patient Access Specialist",50595
"United States","Multimedia Specialist",50500
"United States","Floral Manager",50500
"United States","Commercial Title Examiner",50500
"United States","Fund Accountant II",50500
"United States","Surveillance Data Manager",50500
"United States","Reference/Instruction Librarian",50450
"United States","Adoptions Client Care Supervisor",50419
"United States","Park Superintendent",50400
"United States","Social Worker- Investigations/Assessments & Treatment",50400
"United States","Schedule Planner",50386
"United States","Assistant Director of Advancement Services",50300
"United States","Contract/Grant Analyst II",50246
"United States","Insurance Specialist",50211
"United States","Health Policy Analyst",50148
"United States","Program Manager, Recruitment",50073
"United States","Library Specialist II",50066
"United States","Staff Attorney III",50016
"United States","Senior Layout Specialist",50003
"United States","Assistant Marketing Manager",50000
"United States","Environmental Planner/NEPA Specialist",50000
"United States","Digital Merchandising Coordinator",50000
"United States","Donor Services Specialist",50000
"United States","Trial Court Assistant",50000
"United States","5th grade teacher",50000
"United States","credit specialist",50000
"United States","Licensed Massage Therapist",50000
"United States","Document Review Attorney",50000
"United States","Office assistant",50000
"United States","Capability program manager",50000
"United States","Housing Programs Specialist",50000
"United States","Workshop Coordinator",50000
"United States","workers comp case manager",50000
"United States",Paraeducator,50000
"United States","Regional Admissions Counsellor",50000
"United States","Accounts Payable Specialist/Cost Accountant",50000
"United States","Program analyst, managed money",50000
"United States","Veterinary Technician",50000
"United States","Adjunct instructor",50000
"United States","Hospital credentialing",50000
"United States","Director of Media, Outreach and Education",50000
"United States","Urban Forester",50000
"United States","Parts Manager",50000
"United States","Office/Marketing Manager",50000
"United States","Support Services Coordinator",50000
"United States","Admin Assistant III",50000
"United States","User Services Librarian",50000
"United States","Government affairs associate",50000
"United States","Logistics Asst",50000
"United States","Freelance book editor",50000
"United States","Medical Research Specialist",50000
"United States","Quality assurance technician",50000
"United States","Admissions Manager",50000
"United States","Talent Advisor",50000
"United States","Junior Delivery Lead",50000
"United States","High School Band Teacher",50000
"United States","Client Experience Specialist/Operations Manager",50000
"United States","media finance analyst",50000
"United States","Child welfare specialist IV",50000
"United States","Local TV News Assignment Editor",50000
"United States","Production Supervisor and Animator",50000
"United States","Lead CSR",50000
"United States","eLearning Content Developer",50000
"United States","Assistant Marketing Manager\Graphic Designer",50000
"United States","Director of Education and Public Engagement",50000
"United States","Senior Technical Editor",50000
"United States","HRIS Analyst Associate",50000
"United States","Curator of Collections",50000
"United States","Director, Client Support",50000
"United States","CSR II",50000
"United States","Retail Manager",50000
"United States","Training Project Manager",50000
"United States","Community Outreach Specialist",50000
"United States","Assessment content specialist",50000
"United States",Server/Manager,50000
"United States","Online news editor",50000
"United States",Crew,50000
"United States","Design Coordinator",50000
"United States","K9 handler",50000
"United States","Fundraising Associate",50000
"United States","Senior Metrologist",50000
"United States","ESL Teacher",50000
"United States","Senior Marketing and Communications Coordinator",50000
"United States","Teacher of the Deaf and Hard of Hearing",50000
"United States","Network Coordinator",50000
"United States","Manager, Public Programs",50000
"United States","Inside Sales & Sales support",50000
"United States","Senior production technician",50000
"United States","Digital Learning Designer",50000
